Title,Note,URL,Tags,Comment
Hillmann Hans-Jürgen Lebensmittel,jenni sent me this june 2023,https://www.google.com/maps/place/Hillmann+Hans-J%C3%BCrgen+Lebensmittel/data=!4m2!3m1!1s0x416523a283c1a077:0x4f69b287c4bf0bbd,,
Keller Kreuzberg,,https://www.google.com/maps/place/Keller+Kreuzberg/data=!4m2!3m1!1s0x47a84f6f98a241af:0x3af726d91f9748ec,,
Sommerfeld Spirituosen GmbH,,https://www.google.com/maps/place/Sommerfeld+Spirituosen+GmbH/data=!4m2!3m1!1s0x47a84fa050808499:0x3303ee9aaf8dc892,,
Koku Secondhand Store,,https://www.google.com/maps/place/Koku+Secondhand+Store/data=!4m2!3m1!1s0x47a84f0fcfcafa6b:0x44110486a449966a,,
Galander Liquor Store,,https://www.google.com/maps/place/Galander+Liquor+Store/data=!4m2!3m1!1s0x47a8453773ef429f:0x88828e1b989481ae,,
Pippo Store,,https://www.google.com/maps/place/Pippo+Store/data=!4m2!3m1!1s0x47a851a861b718a1:0x4d2e6b52e7279c2a,,
Broken English - Berlin,John recommended ,https://www.google.com/maps/place/Broken+English+-+Berlin/data=!4m2!3m1!1s0x47a84f9df5793d59:0x47f822e81ca81947,,
Modern Times Mid Century Furniture / Möbel Berlin,,https://www.google.com/maps/place/Modern+Times+Mid+Century+Furniture+%2F+M%C3%B6bel+Berlin/data=!4m2!3m1!1s0x47a84fd046e5c077:0x308e2b54e6935ce8,,
Cym Art and Craft Supplies,,https://www.google.com/maps/place/Cym+Art+and+Craft+Supplies/data=!4m2!3m1!1s0x47a84fceacf02c61:0x16b63988997f75f1,,
Umbras Kuriositätenkabinett,walked by it feb 2025,https://www.google.com/maps/place/Umbras+Kuriosit%C3%A4tenkabinett/data=!4m2!3m1!1s0x47a84fcbfcb9a2c5:0x24d4797ffe5c77ae,,
She said,,https://www.google.com/maps/place/She+said/data=!4m2!3m1!1s0x47a84fedc52973c9:0x1ec0b39ed6ee79fe,,
Neuköllner:innen,,https://www.google.com/maps/place/Neuk%C3%B6llner:innen/data=!4m2!3m1!1s0x47a84f2f2bf06bbd:0x3d73333d259cd5bb,,
BOHEI Shop,,https://www.google.com/maps/place/BOHEI+Shop/data=!4m2!3m1!1s0x47a84fa563dd24bb:0xadda6226e643362f,,
